customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8959-WPKKG,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.74,3778.04,Yes
4759-USGCB,Male,0,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.08,1725.87,Yes
7708-WZQYW,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),76.01,3201.26,No
6855-XPPNU,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),50.88,302.31,No
8226-LLVCS,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1319.36,No
9778-FYAMS,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,69.66,3132.74,No
1007-UXUNC,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.07,1301.97,No
4424-VEVDJ,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.37,3366.32,No
1444-YZPDY,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,83.16,1086.64,Yes
5255-NEMUP,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,91.81,1752.03,No
4476-MCZGB,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.62,1028.37,No
7485-BHQFS,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,555.63,No
2842-LJEEY,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.96,1848.49,Yes
6998-DHHYK,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),88.21,4239.14,Yes
6107-SCSYA,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,60.9,3395.83,No
9604-RWERA,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,82.65,2160.81,Yes
8840-BCSSQ,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.91,2396.73,Yes
8680-THSNH,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.38,2311.56,No
4850-FERAA,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,56.01,2461.54,No
6641-VNPPD,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.92,484.55,No
6480-JBCAX,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.38,1024.51,Yes
7704-JNXJU,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),83.19,3903.5,No
1094-VKPPD,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,45.01,626.6,No
4216-CKTFQ,Female,1,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),82.75,4136.83,Yes
5420-ZYLAV,Male,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.66,3448.15,No
2850-HABUM,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.35,528.97,Yes
8154-JRACH,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),55.22,1510.71,No
6676-SGRGK,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.54,3707.07,No
5411-JNHLG,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),68.85,4678.2,No
6201-MNVSV,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,63.95,4553.18,No
6560-GNAKY,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.69,1182.05,No
8246-PWBSZ,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.2,5044.74,No
9823-UPARX,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,74.71,2319.32,No
6897-FAPFD,Female,0,No,No,47,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.53,4042.55,Yes
7656-GDEKZ,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.23,859.1,Yes
5817-EHHYH,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.67,5563.6,No
5301-XLBEB,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,88.15,5298.39,Yes
2727-UYTKM,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.62,2663.58,No
5380-YNFLE,Female,1,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.14,4367.59,Yes
7825-QZEKE,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,1089.42,No
2355-XKEAC,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.92,1406.07,No
5934-PMYKU,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,54.98,3853.25,No
1162-VUUMH,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.57,261.87,No
9633-ABYLM,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.35,1055.38,No
5445-GBKXE,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.64,1080.42,No
4786-BZZYC,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.04,4908.46,Yes
2328-RBHJP,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1307.37,No
2373-XDPVQ,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.28,5610.82,No
6818-FQSFB,Male,0,No,Yes,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,54.38,3259.49,No
6099-WSDQX,Male,1,Yes,No,25,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,93.29,2330.02,Yes
2513-LRHDK,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.4,3271.37,Yes
5297-XWYDK,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,54.97,3137.29,No
6553-FUYLH,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.92,524.05,No
5784-SFKWU,Male,1,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.49,881.06,No
9106-YWBSG,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.1,642.15,No
3812-VTYWT,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.96,26.47,No
7315-ZEFQK,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.13,1039.88,Yes
5878-ECWLP,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),75.71,4010.75,No
8178-SDQQH,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.53,1543.26,No
6458-DFEFX,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,51.92,521.33,No
3094-KBNSK,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.18,559.4,No
6695-RPVCN,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.37,2687.28,No
9818-YJTGD,Male,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,815.17,No
1877-KDGDK,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.42,5492.64,No
5287-EDFVH,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,64.52,2514.66,No
7876-CSTSJ,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.7,929.24,No
9844-VWQXE,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),84.22,3455.66,Yes
6512-RXQTJ,Female,0,No,Yes,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.59,129.99,Yes
9656-NZNSG,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,60.27,1212.39,No
5100-LUNTR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.57,5800.25,No
1411-LPPGL,Female,1,Yes,No,52,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,42.48,2208.42,No
8710-WAJXL,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.92,816.3,No
5269-XQSZQ,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.82,3545.87,No
1541-SGVQY,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.27,2929.26,Yes
5002-RKXHN,Male,0,Yes,No,37,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.1,3193.92,Yes
5428-ZNQWX,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.48,3565.01,Yes
3867-SVBEF,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,45.76,451.91,No
2245-KFWKK,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.95,4133.91,Yes
1179-KJSLK,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.93,5115.75,Yes
5457-FLFFL,Male,1,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.06,3852.13,Yes
8800-FXQQU,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1116.22,No
2217-TKANV,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.54,3984.71,No
4532-AYACE,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.51,864.24,No
5013-TYHFT,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.47,614.97,Yes
1063-ZREMZ,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,79.88,5276.68,No
9427-QEFQW,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,62.27,88.82,Yes
3558-GQWWK,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.02,392.57,Yes
6312-GBKTY,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),82.23,3453.62,No
7335-VFLHP,Female,0,No,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,1026.92,No
7892-RWCPT,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.36,980.95,No
4768-LSQPK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.13,3658.53,Yes
5242-YJRRF,Female,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,540.36,No
9605-AYPJL,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.52,314.81,No
3073-VNWUU,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.46,1358.52,No
4565-YQJSM,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.33,3194.44,No
9363-PHVKF,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.56,5284.89,No
7233-RGSET,Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,92.58,104.65,Yes
8770-ZWRSH,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.66,768.86,No
4992-MLMYT,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,114.9,4023.82,Yes
2565-EEEUT,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.94,3135.67,No
7721-YPBWD,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.88,4210.7,No
2325-KYBTM,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.05,5346.49,No
2642-LHBPG,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),80.06,3108.07,No
4196-NAEUP,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),85.14,1961.59,Yes
7038-MXULD,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.9,4501.02,No
6524-QDKSS,Male,0,No,No,27,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,86.79,2359.87,Yes
2729-JWBFH,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.66,4978.12,No
1243-RMJZQ,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),53.89,1272.6,Yes
1156-GRNEW,Male,1,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.48,579.99,No
7070-NUYZP,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,59.0,2200.6,No
1955-YFHDE,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,78.15,5463.7,No
9501-FWKLH,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.28,1105.13,No
6492-RXZDQ,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,2284.29,Yes
4709-YVRJL,Female,1,Yes,No,31,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,46.69,1451.86,No
5610-CDRBD,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25, ,Yes
5528-AHEAW,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.32,2286.42,Yes
6937-VQQVC,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.03,5492.49,No
8076-XABFG,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,87.76,5890.7,Yes
5166-BUSVG,Female,0,Yes,No,6,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.36,551.6,Yes
4911-XKUAW,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),63.81,2348.63,No
9353-CAFSC,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.94,1441.04,No
4292-VZJJR,Male,0,No,No,52,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,48.28,2519.05,No
1287-KKGEW,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.92,4305.54,No
5547-ESUTR,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.99,2515.05,No
5354-PKURG,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,86.37,1803.42,No
2157-XVQVJ,Male,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.2,4060.34,No
7518-WRCNF,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),55.61,4011.32,No
6342-CTBXK,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.34,4286.31,Yes
9281-RJFFB,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.56,922.59,No
3270-GNYPU,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),63.67,1590.56,No
8370-FBYEE,Male,1,Yes,No,63,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.47,3731.15,No
7137-JPSMU,Male,1,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,158.72,No
4177-NBHZS,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.03,1155.02,Yes
9063-HWCGS,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.09,1726.42,Yes
6728-DPWFN,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,81.18,1209.14,No
9890-XVVSQ,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,81.0,1936.54,No
5535-QLLZX,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.28,1060.97,No
5841-ALJJA,Male,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.93,2619.16,No
9260-EQRVK,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.45,445.2,No
2910-BPFHH,Female,0,No,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.85,1704.72,Yes
3026-HHUWD,Female,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.51,2984.26,Yes
8436-KWSTB,Female,0,No,Yes,22,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.84,1188.58,Yes
9020-FRLLJ,Female,0,No,No,22,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,92.35,2030.09,Yes
7418-YNHJU,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.4,1490.06,No
3074-VWRMU,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.36,1099.65,No
8608-MYPGT,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,459.38,No
7590-JLWHS,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.77,1280.01,No
3838-QSSPB,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,81.97,2375.92,Yes
6773-WPNDR,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,73.11,198.59,No
6911-FHXJF,Male,0,No,No,66,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,58.37,3860.28,No
5501-NLQMN,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),62.15,811.48,No
5440-QJKQK,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.76,525.6,Yes
4451-YGMSF,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,704.76,No
3158-CBHUG,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.94,57.77,Yes
